
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1  0.000000E+00 -2.775558E-17 -2.371374E-17
         2  0.000000E+00  0.000000E+00 -1.105094E-17
         3 -2.121320E+01 -1.566663E-13 -2.043224E-16

 forces (fx,fy,fz) for set NALL and time  0.1000000E+01

         1  5.000000E-01  5.000000E-01  1.598371E-15
         2  5.000000E-01 -5.000000E-01  3.017866E-15
         3 -1.000000E+00 -5.856426E-15 -4.616236E-15
